id,username,password,email,nombre_completo,rol,activo,fecha_registro
766,user766,hashed_password,user766@hotel.com,María José Blazquez Viana,RECEPCIONISTA,1,2026-02-17 14:16:23
767,user767,hashed_password,user767@hotel.com,Moreno Estévez Alcaraz,HUESPED,1,2025-08-16 23:48:50
768,user768,hashed_password,user768@hotel.com,Oriana Márquez Pomares,HUESPED,1,2025-09-03 18:00:31
769,user769,hashed_password,user769@hotel.com,Félix del Catalá,HUESPED,1,2025-06-28 05:58:01
770,user770,hashed_password,user770@hotel.com,Paz Armas Madrid,ADMIN,1,2025-10-04 13:36:01
771,user771,hashed_password,user771@hotel.com,Guiomar Soto,HUESPED,1,2025-02-12 09:22:55
772,user772,hashed_password,user772@hotel.com,Candelario Aliaga Ferreras,HUESPED,1,2026-05-14 01:16:28
773,user773,hashed_password,user773@hotel.com,Cleto Bilbao,HUESPED,1,2026-02-02 20:36:44
774,user774,hashed_password,user774@hotel.com,Marciano Tito Ariza Francisco,HUESPED,1,2024-06-04 02:56:14
775,user775,hashed_password,user775@hotel.com,Octavio de Robledo,HUESPED,1,2025-11-21 05:17:30
776,user776,hashed_password,user776@hotel.com,Vinicio Gomez Cabello,HUESPED,1,2025-05-11 01:26:00
777,user777,hashed_password,user777@hotel.com,Luis Ángel Matías Uribe Montesinos,ADMIN,1,2026-05-09 02:20:47
778,user778,hashed_password,user778@hotel.com,Luisa Rodríguez Cañizares,RECEPCIONISTA,1,2024-06-08 16:19:19
779,user779,hashed_password,user779@hotel.com,Pepita Pinedo,HUESPED,1,2025-04-09 23:44:08
780,user780,hashed_password,user780@hotel.com,Alma Arribas Solera,HUESPED,1,2025-03-29 06:12:56
781,user781,hashed_password,user781@hotel.com,Maxi Marcos Cuenca,HUESPED,1,2025-05-20 04:54:40
782,user782,hashed_password,user782@hotel.com,Leire Daniela Garrido Jiménez,HUESPED,1,2024-09-28 05:56:56
783,user783,hashed_password,user783@hotel.com,Rodrigo Valderrama,HUESPED,1,2025-05-19 03:01:25
784,user784,hashed_password,user784@hotel.com,Calixto Garay Garzón,HUESPED,1,2024-09-11 19:50:56
785,user785,hashed_password,user785@hotel.com,Belen Leal Chamorro,HUESPED,1,2025-08-30 01:54:37
786,user786,hashed_password,user786@hotel.com,Agustina Arévalo Vallejo,HUESPED,1,2025-09-06 12:14:12
787,user787,hashed_password,user787@hotel.com,Carmina Cañizares Calzada,ADMIN,1,2024-06-18 20:22:06
788,user788,hashed_password,user788@hotel.com,Francisco Javier Carrasco Coll,HUESPED,1,2026-05-04 15:41:22
789,user789,hashed_password,user789@hotel.com,Francisco Javier Avilés,HUESPED,1,2024-07-20 15:11:09
790,user790,hashed_password,user790@hotel.com,María Cerro Jerez,HUESPED,1,2025-02-19 09:20:38
791,user791,hashed_password,user791@hotel.com,Manuelita Borrego-Barriga,RECEPCIONISTA,1,2026-01-01 20:37:19
792,user792,hashed_password,user792@hotel.com,Emma Amat,HUESPED,1,2026-05-15 19:12:28
793,user793,hashed_password,user793@hotel.com,Joaquina Palomino Merino,RECEPCIONISTA,1,2025-04-29 15:34:16
794,user794,hashed_password,user794@hotel.com,Sigfrido Moya Cámara,RECEPCIONISTA,1,2024-05-27 23:51:39
795,user795,hashed_password,user795@hotel.com,Antonia Parejo Company,HUESPED,1,2026-02-19 00:25:40
796,user796,hashed_password,user796@hotel.com,Carlos Álvarez Jover,HUESPED,1,2025-08-12 12:18:52
797,user797,hashed_password,user797@hotel.com,Guadalupe del Hernández,HUESPED,1,2025-11-21 05:44:47
798,user798,hashed_password,user798@hotel.com,Omar Falcó Herrero,RECEPCIONISTA,1,2025-01-26 22:34:28
799,user799,hashed_password,user799@hotel.com,Edelmiro Suarez-Chaparro,HUESPED,1,2025-09-27 21:04:58
800,user800,hashed_password,user800@hotel.com,Marcio Portillo Barroso,HUESPED,1,2025-04-09 12:31:42
